"iso","em","units","X1750","X1751","X1752","X1753","X1754","X1755","X1756","X1757","X1758","X1759","X1760","X1761","X1762","X1763","X1764","X1765","X1766","X1767","X1768","X1769","X1770","X1771","X1772","X1773","X1774","X1775","X1776","X1777","X1778","X1779","X1780","X1781","X1782","X1783","X1784","X1785","X1786","X1787","X1788","X1789","X1790","X1791","X1792","X1793","X1794","X1795","X1796","X1797","X1798","X1799","X1800","X1801","X1802","X1803","X1804","X1805","X1806","X1807","X1808","X1809","X1810","X1811","X1812","X1813","X1814","X1815","X1816","X1817","X1818","X1819","X1820","X1821","X1822","X1823","X1824","X1825","X1826","X1827","X1828","X1829","X1830","X1831","X1832","X1833","X1834","X1835","X1836","X1837","X1838","X1839","X1840","X1841","X1842","X1843","X1844","X1845","X1846","X1847","X1848","X1849","X1850","X1851","X1852","X1853","X1854","X1855","X1856","X1857","X1858","X1859","X1860","X1861","X1862","X1863","X1864","X1865","X1866","X1867","X1868","X1869","X1870","X1871","X1872","X1873","X1874","X1875","X1876","X1877","X1878","X1879","X1880","X1881","X1882","X1883","X1884","X1885","X1886","X1887","X1888","X1889","X1890","X1891","X1892","X1893","X1894","X1895","X1896","X1897","X1898","X1899","X1900","X1901","X1902","X1903","X1904","X1905","X1906","X1907","X1908","X1909","X1910","X1911","X1912","X1913","X1914","X1915","X1916","X1917","X1918","X1919","X1920","X1921","X1922","X1923","X1924","X1925","X1926","X1927","X1928","X1929","X1930","X1931","X1932","X1933","X1934","X1935","X1936","X1937","X1938","X1939","X1940","X1941","X1942","X1943","X1944","X1945","X1946","X1947","X1948","X1949","X1950","X1951","X1952","X1953","X1954","X1955","X1956","X1957","X1958","X1959","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014"
"png","CO2","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","66.6147892922982","75.3863825948278","101.826792350198","114.925778244387","114.74872324136","154.239069595314","154.0082532797","175.756563418831","175.514978949705","192.813546386798","214.457217512462","240.478342029623","235.88072197257","305.491674294275","318.305845784306","361.608435135179","404.892652668369","517.731664783362","595.639605248903","660.414075251814","820.632764308796","954.715047011156","1448.38879501883","1574.99511138064","2244.8127045653","1785.22498683916","1835.86490722195","1756.75035409937","1903.47572426183","2098.01414932365","2265.73978092974","2306.07203534277","2443.4727166421","2628.59408750373","2503.89603040263","1982.18841545451","1916.84736275981","2139.17913774494","2020.92942325599","1848.77159150213","1975.54547430413","1880.79134903747","1934.5832251762","1857.3915074379","2238.96333831885","1939.1407346838","1959.71093533255","2314.07009382304","2581.50755921496","2340.17585706168","2508.38105564132","3042.78409767106","3115.14158552539","3538.00532488141","3890.3755018615","3644.1995241171","3673.1750588163","4287.09703635644","3647.24264595414","3842.53813422233","3754.36622476698","4666.80333874798","6689.87782720252","7141.06876582905","7643.43859945836"
"pol","CO2","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","458.78232308011","500.114063898137","508.380412061743","520.77993430715","516.646760225349","644.775156761235","586.910719615997","425.716930425687","566.244849206981","533.179456552559","640.641982679432","665.44102717025","512.513586143546","429.850104507491","566.244849206984","665.441027170249","764.637205133516","839.034338605966","1041.5598686143","855.567034933178","843.16751268777","934.097342487429","1025.02717228709","1376.34696924033","1438.34458046737","1496.20901761261","1376.34696924033","1475.5431472036","1363.94744699492","1202.75365780461","1115.95700208675","913.431472078418","1165.55509106839","1211.02000596822","1273.01761719526","1363.94744699492","1545.80710659424","1661.53598088472","1789.66437742061","1897.12690354748","2219.5144819281","2413.77366377282","2574.96745296314","2533.63571214511","2698.96267541722","3149.47865033372","3327.20513585124","3409.8686174873","3434.66766197811","3389.20274707829","3612.39414749564","3903.28890567542","4661.27840405489","4873.73499259235","5396.22570622099","6348.61259331309","7135.71858608905","7588.08354719492","8705.93560442706","8038.30252727633","8461.8734766775","8670.56544278089","9953.92873910899","11365.4665009289","12681.9873278234","14039.8859644918","13740.4278633133","15028.154678503","17088.8311159458","17649.2114306502","18837.8802747446","21444.5397270528","23319.6987529044","25261.0599500875","27684.3062924238","27187.2370992753","27789.3357262007","26151.3253363546","27506.1322394646","29938.1292269789","29783.814290889","29653.0576929954","30799.5229696595","33827.6376817476","35268.0286340025","36844.2292671649","37792.5233483783","38067.5731658045","42381.9847989189","45785.9894366885","47309.6654761696","51236.6811766341","48710.2161087846","51233.5499650365","52083.0514673354","55337.1764891332","59514.9900260431","62197.1452376686","67552.1161398389","69901.9303245682","71464.8990181787","75503.8589917203","73889.1162663278","77232.6343319958","78203.7510920674","84424.3891713002","88738.9743944382","98229.421719633","104643.002613005","107381.355175894","106362.234833276","112148.010700578","125019.63742039","130976.685409051","109377.148665431","106864.733261909","122075.600421072","135047.733472061","112891.788375179","3047.69867166952","84219.1065483326","82600.7440754287","79036.0958389505","57872.9889002273","52661.9265206365","52870.5108581174","52858.829431786","66438.6288055635","69043.1331314132","79581.896256865","61906.5038119425","59924.6960754278","45922.0600105034","47255.5167015747","49502.7273967499","50529.7045575113","54825.7137453772","62091.6863150119","66338.4363765376","57234.6367875319","184419.153530105","180968.064328451","198442.0807685","215030.642347889","204505.18738519","64297.302854031","110787.249838377","95280.8458358042","91115.4013129252","106388.549067601","111739.198429913","121311.051378737","126989.708159791","137710.836362753","145882.607843532","152863.436656974","164459.239487403","175273.77304383","173751.800334855","185977.742578805","201811.636418129","210453.112594212","222238.338228593","226753.184098138","236905.915319816","246336.109076183","253743.033432311","262617.354757862","274076.261189587","292519.145884173","304914.161433939","311486.20970677","326692.354114561","343509.43279193","358626.509858786","379921.646719766","406131.765473218","423747.267444851","441145.316883943","444196.896090508","451017.4134282","415714.72683561","427157.541542949","425474.594982838","440641.352825991","452574.726415465","460675.690408765","475029.495502117","465454.183303057","443567.64583535","360374.927344896","358123.910958909","350347.489241241","344783.042024648","329713.425313727","331804.837244295","342450.340334079","339810.624283419","314772.503595752","307454.879063088","295845.706690968","291709.795238184","285905.452716926","295702.053512311","296413.781380548","301622.608045348","310315.329381132","311086.035112499","307938.651301855","298542.053875485","312736.306380776","310031.024334807","300486.270370069","297383.891181129","283390.797418836"
"pri","CO2","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0125346008705092","0.0256384368942631","0.0393115080712625","0.0535538144015068","0.0683653558849954","0.0837461325217295","0.0996961443117086","0.116215391254933","0.133303873351401","0.150961590601115","0.169188543004073","0.187984730560278","0.207350153269726","0.227284811132419","0.247788704148358","0.26886183231754","0.290504195639971","0.312715794115644","0.335496627744561","0.358846696526723","0.382766000462134","0.407254539550786","0.432312313792685","0.457939323187827","0.484135567736214","0.51090104743785","0.538235762292727","0.566139712300851","0.594612897462217","0.623655317776828","0.653266973244687","0.683447863865791","0.714197989640137","0.745517350567731","0.777405946648571","0.809863777882651","0.84289084426998","0.87648714581055","0.910652682504368","0.945387454351432","0.985628853126764","1.02668033543462","1.06854190127498","1.11121355064786","1.15469528355326","1.19898709999116","1.24408899996159","1.29000098346453","1.33672305049998","1.38425520106795","1.40665157648035","1.43579462950536","1.46930375324748","1.5053797030316","1.54287443326372","1.58141228529165","1.62141958225686","1.66406233136953","1.71108154871583","1.76413526996193","1.82402561420368","1.98513295822028","2.1556060665498","2.33151642511744","2.50940231432007","2.68546005040293","2.86176956067386","3.02778161854065","3.1954284071216","3.37247692345567","37.1758645589279","38.2360186265832","39.4069508187392","40.5078720269241","41.7561942676833","42.9397829719294","44.2152798236521","45.5441243398262","47.035463849182","48.4465073726578","50.1789977490102","52.0339304096722","53.7334013875932","55.6620292418552","57.4739696396021","60.1636927701724","63.0786484793452","65.9300585598634","68.8825662798747","71.6774253384635","75.4857501532403","79.2597457389501","82.9600170654688","86.6811849913563","90.3817825366705","93.9523917739113","97.2801195856813","100.288791157408","102.947505403221","105.363587741915","104.601359212526","103.775573599341","102.952994571967","102.012954655212","100.881165975121","99.7160488819244","98.1350658820978","96.6575771781079","94.7777285438793","93.0388012758676","91.2804302423556","89.5725186187659","87.9214037536596","86.3395091301175"
"prk","CO2","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.26623887202745","0","0","0","56.4910775245874","70.9046762192261","83.6310035300901","104.054270159573","120.422517334111","171.474538117138","213.129805233889","176.467534444187","0","172.582327553113","203.563424014404","263.321869476886","283.218008392903","289.25296244532","345.547317305874","362.835759040704","578.312404184768","620.479559841833","642.556255893871","739.712719218147","849.252864606461","799.923100676928","845.364785556954","993.882300921143","1169.06660674894","1514.39940146614","1743.37610214758","2036.79720104336","2165.44315221718","3040.20596523309","3760.87232574183","5084.30271860073","5218.65213017421","5547.49637873664","5097.36307464119","5203.61555629174","65.9519999999999","73.2800000000002","73.2799999999999","684.325909045657","868.36133628248","967.917014259348","1123.39278248909","921.018059908851","1484.2115139865","3633.6308674252","5365.21190023538","6621.01080154366","8209.22169896945","11507.1762100851","14321.6170573155","17019.2985348102","19072.2162700677","22991.4135886478","24719.0779125503","27816.5678382191","34720.0086164554","36853.3442636007","40412.2664579206","46481.0621990654","50219.8756000269","54908.7492297386","55946.3682336627","58280.708090744","59468.2000355153","61295.6256452496","62543.7722263026","67269.7106066448","71637.0138895185","97786.8555579696","104885.237314819","111106.943542302","114100.314247336","119447.658017323","123891.647913885","127429.68284722","132021.521945425","129926.718421691","125149.420878492","128421.623037571","129871.501462816","124270.837425696","119784.191970652","104779.632299507","96733.377672528","89389.8662634391","84492.0974783739","75252.0273966457","67765.4298104299","59969.2584548518","65578.9516903901","70783.1592938866","73339.2528880766","70331.3993479873","71807.3123035522","73341.8526655012","76354.9926022222","77565.6587705346","65074.9753725742","71980.0849587797","71437.8749514208","67282.5707335976","48763.3030754813","49714.6475607629","50636.7962906266","56688.1835424365"
"prt","CO2","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.140793683226918","0.283707156873214","0.428740420938887","0.575893475423936","0.725166320328364","0.876558955652163","1.03007138139534","1.1857035975579","1.34345560413983","1.50332740114115","1.66775147602773","1.83473761178204","2.00428580840407","2.17639606589382","2.3510683842513","2.52830276347649","2.70809920356941","2.89045770453005","3.07537826635841","35.8124767841485","57.6970143195673","773.975419575173","1077.96075211777","790.630124524338","1734.76202692015","1702.40751442131","997.363002048721","954.16274150122","1052.01287845731","1307.18822086453","1323.69163312804","1604.50731322827","1684.22380939468","1771.38719304645","1641.4305710435","1815.27392149518","1869.77223776448","2016.4980231687","2318.78349141376","2474.59899580694","2567.07002215729","2493.2609685154","2233.11647662169","2622.1994445227","2499.45156612723","2550.30467520747","2678.99882100873","3069.86057338715","3166.0102970042","3640.01993063589","3517.55087883472","3863.15831882913","3717.1081040146","3804.09550105444","3715.83943648915","4274.92616938616","4662.30682448774","4640.93733033947","4711.79488145144","4788.08111476377","4626.73869985172","5380.85596825714","5662.98924757557","4951.62422254798","4520.59410414209","4367.69032678628","2406.81976688011","1608.06057640331","3133.74642920412","3051.31412543334","3132.68039510818","4299.01626899089","3857.6129993818","4370.00449440628","4511.38468373166","4514.98005844382","5227.17761169534","5698.02327731135","5660.32600593991","6153.35506518493","5567.09484799585","4781.97887482577","5641.89964693844","5744.24774787898","6104.56725498771","5763.2113451399","6916.23585676722","5711.6281513742","6609.65235499167","5345.80110272986","5236.54577327317","4352.81008960486","4169.33706698675","4577.89026002024","4600.89951952618","5138.50459554188","7236.98653437622","6766.33482712274","7252.83164132407","7175.05225082671","6435.87375480061","6342.13029373533","7121.145613768","6659.69016611757","7534.05692083298","8190.53429044295","8903.90114614908","8664.79144378251","9143.21741617961","9102.86948004028","10016.1139843214","10166.0782844935","11181.0256884974","11914.8882732087","12517.2186751344","12588.8438215199","13300.0515684342","13764.2761736248","14449.3944938355","16393.7196396159","18277.0789773388","18863.2169999083","20906.7579879425","21612.5048408577","22930.46406628","24590.7074136314","24482.2149199338","26057.4738393036","28693.8221698021","30522.9207454567","32071.0977385238","32925.9221492524","33516.377614887","32279.2853402413","30526.3652247121","33335.8184998156","33541.1221265093","33973.0039601153","42909.2767261975","44124.6609967831","45899.6865203411","50159.722134428","48989.2993005376","49615.7473307253","53438.6009954692","50933.4954728026","53510.7010543076","57518.7493194607","65097.0622333595","63452.8155503768","63074.1777673224","67005.9097240213","62939.1006009125","66019.3179277799","67924.3208355441","63263.3909733929","61157.274582923","59352.7842145679","56456.2640710803","51701.0701251724","50487.9795678129","48700.4832472278","46566.5367303018","46221.3129376723"
"pry","CO2","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52.869915728177","40.4067178256288","89.3454943744413","102.542552671652","157.676846361531","166.201425851881","172.397433455671","184.805420923817","207.305107016934","262.411247665979","262.392744199852","312.058360312345","336.881731736982","352.390790594998","373.336695204568","475.001103458548","443.949554439986","417.550712002456","506.801406935648","452.478140807169","654.173650595849","626.347140577565","692.62381343335","762.082204556451","731.563207325275","810.214828941852","905.223367141029","1256.37106858526","1430.25789901791","1446.14273048338","1478.7862130949","1464.54585152105","1476.10631318711","1446.87052668489","1573.31553761098","1553.77970765958","1675.49702641161","1872.83000321714","2127.13365058492","2164.22994829485","2266.29593400488","2224.36233805038","2610.36828184448","3034.34008866494","3657.03119945674","3954.36852629452","3998.0661773874","4427.02714160908","4646.16466926582","4649.45837982933","3882.01776114796","4008.29230370565","4086.54628515416","4211.94659953924","4257.28593666555","4013.74179407621","4152.98331467948","4248.98477767236","4475.41698408717","4626.74354425461","5210.35275467192","5420.05733209502","5662.91857283082","5509.18283299837","5606.03960974777"
"pse","CO2","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"pyf","CO2","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00428956786983754","0.00860596917022319","0.012949203901157","0.0173192720626389","0.0217161736546689","0.0261399086772471","0.0305904771303734","0.0350678790140479","0.0395721143282704","0.0441031830730412","0.0484220553834588","0.0527243011489877","0.0570099203696287","0.0612789130453807","0.0655312791762448","0.06976701876222","0.0739861318033072","0.0781886182995054","0.0823744782508157","0.086543711657237","0.0932061321002328","0.100090955863241","0.107198182946262","0.114527813349296","0.122079847072342","0.129854284115402","0.137851124478473","0.146070368161559","0.154512015164656","0.163176065487766","0.173206342224404","0.183532817319347","0.194155490772593","0.205074362584144","0.216289432753998","0.227800701282156","0.239608168168619","0.251711833413386","0.264111697016457","0.276807758977831","0.293708399722794","0.311095891529732","0.328970234398647","0.347331428329538","0.366179473322406","0.38551436937725","0.405336116494071","0.425644714672869","0.44644016391364","0.46772246421639","0.491444315737457","0.515495531786653","0.53959936544897","0.56365197842595","51.2767752685052","51.2842879986822","59.7360392808694","59.7449279729739","34.4444840454559","42.9032798754277","68.2775371517565","55.6656529327726","76.8167819412213","76.8529971571726","97.9894357910125","140.151551167186","161.181520716395","177.981031787643","186.339210547962","224.159972721268","261.309264875979","247.032498407318","245.024093505551","306.718664330493","248.617625946314","308.59028500374","306.128974628149","354.311783704315","330.606197079809","364.181038797783","394.556934439095","424.026722209266","551.420908848438","560.28428251568","545.659662776139","560.090040285608","556.369671778615","524.13338087317","550.194277382712","571.848997656443","569.532461636165","598.507232750851","563.105060323161","550.518168983567","530.814013101241","507.149028380531","528.008506680934","528.703664058379","548.014549045729","582.296952697699","687.753105598402","688.207312056422","742.005044004346","698.459521630496","703.461522495179","717.223746261036","583.12899263537","647.367605260237","643.809150047975","694.856464799088","755.278640656067","1117.32355734791","1192.83994921","1272.18686454382"
"qat","CO2","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.57953902328313e-07","9.16831032548896e-07","1.37663139066174e-06","1.83735497666686e-06","2.29900179056425e-06","2.7615718323539e-06","3.22506510203582e-06","3.68948159961002e-06","4.15482132507647e-06","4.62108427843521e-06","5.12290008429289e-06","5.63193541342591e-06","6.14819026583423e-06","6.67166464151782e-06","7.20235854047678e-06","7.74027196271101e-06","8.28540490822057e-06","8.83775737700538e-06","9.39732936906551e-06","9.964120884401e-06","1.05440550076521e-05","1.11317727574777e-05","1.17272741338775e-05","1.23305591368518e-05","1.29416277664005e-05","1.35604800225236e-05","1.4187115905221e-05","1.48215354144929e-05","1.54637385503391e-05","1.61137253127597e-05","1.67809223967293e-05","1.74565112811425e-05","1.81404919659994e-05","1.88328644513e-05","1.95336287370444e-05","2.02427848232326e-05","2.09603327098643e-05","2.16862723969398e-05","2.2420603884459e-05","2.3163327172422e-05","2.39278838536122e-05","2.47014880226993e-05","2.54841396796826e-05","2.62758388245627e-05","2.70765854573393e-05","2.78863795780126e-05","2.87052211865824e-05","2.95331102830487e-05","1416.21904820505","1914.89348232414","2114.36098335091","1057.18026586142","1994.67937234036","3311.16731041695","2273.93393820745","2752.65661176999","1695.47674757255","917.55207179944","997.339123441863","957.445426314801","877.658237102556","1037.23233645623","1810.50844971772","1510.79296224651","1607.21926806446","1541.52707062005","2097.95467160637","5653.42769247118","8851.27700798001","10255.0040391839","9910.08566835792","11576.9286033852","13278.2348776847","11410.2977269837","12074.0718318456","10769.8505959924","10333.0480306594","11143.7172214301","11941.8721451633","11091.6877217132","10784.4856123743","11524.8010523072","11253.0893721819","14093.9692747162","13530.3402323591","14456.4491427779","14422.6042210598","15440.2177705437","16046.3384375846","15659.7575698643","16895.7129288229","17934.4695865405","18553.6964323256","19545.0247405695","19960.6275603651","21745.33962189","26371.4129171886","27834.3698121319","30503.2304640222","30112.4151873378","30731.5794819001","35870.3192117619","37352.6016236759","40203.0547605016","41987.7959196039","47064.4220065415","53392.2855402078","57077.6186951578","62137.7115748543","70990.7469088415","70607.4940402343","82135.3651914495","82327.6831781427","86515.664068932"
"reu","CO2","kt","0.113195094396702","0.115458996284637","0.11772289817257","0.119986800060504","0.122250701948439","0.124514603836373","0.126778505724307","0.129042407612241","0.131306309500175","0.133570211388109","0.135834113276043","0.138550795541564","0.141267477807085","0.143984160072605","0.146700842338126","0.149417524603647","0.152134206869168","0.154850889134689","0.15756757140021","0.16028425366573","0.163000935931251","0.166260954649877","0.169520973368502","0.172780992087126","0.176041010805752","0.179301029524377","0.182561048243002","0.185821066961627","0.189081085680252","0.192341104398877","0.195601123117502","0.201146515783204","0.206691908448907","0.212237301114609","0.217782693780311","0.223328086446014","0.228873479111716","0.234418871777418","0.239964264443121","0.245509657108823","0.251055049774526","0.256600442440228","0.26214583510593","0.267691227771633","0.273236620437335","0.278782013103037","0.28432740576874","0.289872798434442","0.295418191100145","0.300963583765847","0.306508976431549","0.311751893133668","0.316994809835787","0.322237726537905","0.327480643240024","0.332723559942142","0.337966476644261","0.34320939334638","0.348452310048498","0.353695226750617","0.358938143452735","0.363979409512465","0.369020675572194","0.374061941631924","0.379103207691653","0.384144473751383","0.389185739811112","0.394227005870841","0.399268271930571","0.4043095379903","0.40935080405003","0.413282991576619","0.417215179103208","0.421147366629797","0.425079554156385","0.429011741682974","0.432943929209563","0.436876116736152","0.440808304262741","0.44474049178933","0.448672679315919","0.456195368558382","0.463718057800845","0.471240747043308","0.478763436285771","0.486286125528234","0.493808814770697","0.50133150401316","0.508854193255624","0.516376882498086","0.523899571740547","0.526509827278142","0.529120082815736","0.53173033835333","0.53434059389092","0.536950849428514","0.539561104966108","0.542171360503703","0.544781616041292","0.547391871578886","0.550002127116481","0.577653471454097","0.605304815791713","0.632956160129329","0.660607504466944","0.68825884880456","0.715910193142176","0.743561537479792","0.771212881817408","0.798864226155024","0.82651557049264","0.835967944354633","0.845420318216625","0.854872692078618","0.864325065940611","0.873777439802603","0.883229813664596","0.892682187526589","0.902134561388581","0.911586935250574","0.921039309112567","0.920081468561218","0.91912362800987","0.918165787458521","0.917207946907172","0.916250106355824","0.915292265804475","0.914334425253127","0.913376584701778","0.91241874415043","0.911460903599081","0.904539245299072","0.897617586999064","0.890695928699055","0.883774270399047","0.876852612099038","0.86993095379903","0.863009295499021","0.856087637199013","0.849165978899004","0.842244320598996","0.845032140730026","0.847819960861056","0.850607780992087","0.853395601123117","0.856183421254148","0.858971241385178","0.861759061516208","0.864546881647239","0.867334701778269","0.8701225219093","0.870697226240109","0.871271930570918","0.871846634901727","0.872421339232536","0.872996043563345","0.873570747894154","0.874145452224964","0.874720156555773","0.875294860886582","0.875869565217391","0.875627584446524","0.875385603675657","0.87514362290479","0.874901642133923","0.874659661363056","0.874417680592189","0.874175699821322","0.873933719050455","0.873691738279588","0.873449757508721","0.884626244363141","0.895802731217561","0.906979218071981","0.918155704926402","0.929332191780822","0.940508678635242","0.951685165489662","0.962861652344082","0.974038139198502","0.985214626052923","0.996940610907853","1.00866659576278","1.02039258061771","1.03211856547265","1.04384455032758","1.05557053518251","1.06729652003744","1.07902250489237","1.0907484897473","1.10247447460223","1.11730638347656","1.13213829235089","1.14697020122522","1.16180211009955","1.17663401897388","1.19146592784821","1.20629783672254","1.22112974559687","1.2359616544712","1.25079356334553","1.30716500042542","1.35350431804646","1.39404113843274","1.43214302731218","1.47032557644857","1.51022215604526","1.55259903854335","1.59748143027312","1.64427950310559","1.69230764485663","1.74128858589296","1.79180711307751","1.84551172041181","1.90455502850336","1.96997553816047","2.04317472134774","2.12235284608185","2.20146039309112","2.2723053050285","2.32919095124649","4.3584","4.4615","4.4756","4.7067","4.4188","5.3139","5.4001","5.7082","6.0314","6.5386","5.23808287991196","5.29628711241537","6.10298957851474","7.06539379913102","7.33946735126694","8.20525933307953","8.93890320950564","10.2307959272498","11.1753797952015","12.4918989441064","13.9786606880485","14.7447265158504","16.6385142057419","17.5649561894362","18.6852194179426","19.4607604522611","19.9771114658504","21.7077889102225","22.3353136958624","22.6615871572931","23.1750029816251","23.5391474650423","24.2241045054366","25.1467500418514","26.2376687703694","26.6670359680169","26.8879842333188","27.1027074439954","26.8271607829072","26.3901204742262","25.8582949627948","25.2547340983846","24.5930288596577","23.8778583513792"
